2024-10-15 22:51:05 [main] INFO  cme.grad.code.test.PrimeChecker - Starting PrimeChecker program
2024-10-15 22:51:18 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid username: Username cannot contain spaces.
2024-10-15 22:51:22 [main] INFO  cme.grad.code.test.PrimeChecker - Valid username: $£%@
2024-10-15 22:51:22 [main] INFO  cme.grad.code.test.PrimeChecker - Username: $£%@
2024-10-15 22:51:37 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid numeric value: Input must contain only digits or 'exit' to end program
2024-10-15 22:51:41 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid numeric value: Input must contain only digits or 'exit' to end program
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Valid numeric value: 233423
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Numeric Value: 233423
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Finding prime numbers in 233423
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Adding 233423 to prime cache
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Found 5 prime numbers
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 2
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 3
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 23
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 233
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 233423
2024-10-15 22:51:49 [main] INFO  cme.grad.code.test.PrimeChecker - Finished PrimeChecker program
2024-10-16 10:14:23 [main] INFO  cme.grad.code.test.PrimeChecker - Starting PrimeChecker program
2024-10-16 10:14:28 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid username: Username cannot be empty.
2024-10-16 10:14:31 [main] INFO  cme.grad.code.test.PrimeChecker - Valid username: 123
2024-10-16 10:14:31 [main] INFO  cme.grad.code.test.PrimeChecker - Username: 123
2024-10-16 10:14:53 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid numeric value: Input cannot be empty.
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686"
